,,,,,,F,MGM,NCLH,KSS,GM,CCL,UAA,GPS,NKE,RCL
Datetime,Year,Month,Day,Hour,Minute,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
2020-06-24 14:12:00-04:00,2020,06,24,14,12,5.965000153,17.06999969,15.89999962,20.75,25.34000015,16.05890083,9.380000114,10.56499958,99.12999725,48.36000061
2020-06-24 14:14:00-04:00,2020,06,24,14,14,5.974999905,17.06500053,15.90279961,20.78899956,25.35000038,16.05999947,9.380000114,10.59990025,99.01999664,48.31999969
2020-06-24 14:16:00-04:00,2020,06,24,14,16,5.989999771,17.09499931,15.95400047,20.81999969,25.37999916,16.06999969,9.399999619,10.59500027,99.18000031,48.56000137
2020-06-24 14:18:00-04:00,2020,06,24,14,18,5.985599995,17.10000038,16.01000023,20.83539963,25.38500023,16.07500076,9.399999619,10.625,99.26000214,48.43000031
2020-06-24 14:20:00-04:00,2020,06,24,14,20,5.983799934,17.08499908,15.93010044,20.81999969,25.35000038,16.00530052,9.395000458,10.59000015,99.20999908,48.47000122
2020-06-24 14:22:00-04:00,2020,06,24,14,22,5.990099907,17.09000015,15.98499966,20.87000084,25.37000084,16.02000046,9.409999847,10.56999969,99.31999969,48.55500031
2020-06-24 14:24:00-04:00,2020,06,24,14,24,5.974999905,17.07500076,15.93999958,20.73999977,25.35000038,15.99499989,9.390000343,10.51000023,99.20500183,48.47999954
2020-06-24 14:26:00-04:00,2020,06,24,14,26,5.986800194,17.04579926,15.94999981,20.78000069,25.34309959,15.99499989,9.396100044,10.5,99.27999878,48.54399872
2020-06-24 14:28:00-04:00,2020,06,24,14,28,5.994999886,17.09900093,15.98499966,20.81999969,25.40999985,16.02499962,9.420000076,10.56000042,99.41999817,48.68999863
2020-06-24 14:30:00-04:00,2020,06,24,14,30,5.996799946,17.10499954,15.93000031,20.82500076,25.42000008,16.02499962,9.404999733,10.52999973,99.37000275,48.70000076
2020-06-24 14:32:00-04:00,2020,06,24,14,32,6,17.09000015,15.85499954,20.81780052,25.39500046,16.01000023,9.409999847,10.52999973,99.38999939,48.61000061
2020-06-24 14:34:00-04:00,2020,06,24,14,34,6,17.11000061,15.82999992,20.80500031,25.42499924,15.99499989,9.390000343,10.54500008,99.43000031,48.5401001
2020-06-24 14:36:00-04:00,2020,06,24,14,36,5.996799946,17.11840057,15.80500031,20.78000069,25.39999962,16.00499916,9.385000229,10.51000023,99.41000366,48.54000092
2020-06-24 14:38:00-04:00,2020,06,24,14,38,5.994999886,17.06999969,15.75899982,20.72999954,25.38999939,15.96500015,9.369999886,10.51500034,99.30000305,48.42850113
2020-06-24 14:40:00-04:00,2020,06,24,14,40,6.005099773,17.10000038,15.78369999,20.75,25.42000008,15.9861002,9.375,10.52000046,99.30000305,48.50999832
2020-06-24 14:42:00-04:00,2020,06,24,14,42,5.988999844,17.03000069,15.72000027,20.72999954,25.37999916,15.93999958,9.359999657,10.5,99.23999786,48.36000061
2020-06-24 14:44:00-04:00,2020,06,24,14,44,5.985000134,17.01499939,15.72000027,20.68000031,25.35000038,15.92580032,9.345000267,10.48499966,99.24549866,48.25
2020-06-24 14:46:00-04:00,2020,06,24,14,46,5.983799934,17.00919914,15.73999977,20.65999985,25.33499908,15.9289999,9.354999542,10.47999954,99.25,48.25999832
2020-06-24 14:48:00-04:00,2020,06,24,14,48,5.992800236,17,15.73499966,20.70999908,25.35160065,15.92500019,9.36989975,10.5,99.43000031,48.31000137
2020-06-24 14:50:00-04:00,2020,06,24,14,50,5.987199783,16.98010063,15.67039967,20.69000053,25.37999916,15.89000034,9.359999657,10.50990009,99.56999969,48.11000061
2020-06-24 14:52:00-04:00,2020,06,24,14,52,5.974999905,16.93000031,15.63389969,20.62999916,25.32999992,15.83710003,9.340000153,10.47000027,99.45999908,47.9701004
2020-06-24 14:54:00-04:00,2020,06,24,14,54,5.980000019,16.93000031,15.72000027,20.67499924,25.32999992,15.88000011,9.34469986,10.48499966,99.51989746,47.9897995
2020-06-24 14:56:00-04:00,2020,06,24,14,56,5.989999771,16.95000076,15.71749973,20.64500046,25.31999969,15.89000034,9.359999657,10.48999977,99.58000183,47.98989868
2020-06-24 14:58:00-04:00,2020,06,24,14,58,5.987199783,16.90550041,15.7361002,20.62999916,25.29999924,15.90509987,9.354999542,10.47000027,99.56999969,47.86999893
2020-06-24 15:00:00-04:00,2020,06,24,15,00,5.980000019,16.89500046,15.72999954,20.61499977,25.29999924,15.89000034,9.359999657,10.45499992,99.63999939,47.79499817
2020-06-24 15:02:00-04:00,2020,06,24,15,02,5.992800236,16.96500015,15.8100996,20.70999908,25.35000038,15.95510006,9.380000114,10.49499989,99.90000153,48.03010178
2020-06-24 15:04:00-04:00,2020,06,24,15,04,5.989999771,16.95000076,15.81999969,20.7201004,25.35000038,15.97500038,9.390000343,10.47999954,99.94000244,48.08000183
2020-06-24 15:06:00-04:00,2020,06,24,15,06,5.989999771,16.97999954,15.84889984,20.74500084,25.35000038,15.98900032,9.404999733,10.49499989,100.0500031,48.15999985
2020-06-24 15:08:00-04:00,2020,06,24,15,08,5.989999771,16.95999908,15.78999996,20.70999908,25.35000038,15.94999981,9.399999619,10.46500015,100.0699997,48.06999969
2020-06-24 15:10:00-04:00,2020,06,24,15,10,5.989999771,16.96999931,15.79090023,20.70000076,25.36000061,15.95499992,9.402400017,10.47000027,100.1100006,48.15000153
2020-06-24 15:12:00-04:00,2020,06,24,15,12,5.985000134,16.95499992,15.72000027,20.67499924,25.35000038,15.95180035,9.399999619,10.44999981,99.95999908,48.00999832
2020-06-24 15:14:00-04:00,2020,06,24,15,14,5.992400169,16.99500084,15.77999973,20.71999931,25.36000061,15.98999977,9.430000305,10.47999954,100.1800003,48.08000183
2020-06-24 15:16:00-04:00,2020,06,24,15,16,6,17.04000092,15.78999996,20.79000092,25.45000076,15.98999977,9.449999809,10.5,100.2600021,48.04000092
2020-06-24 15:18:00-04:00,2020,06,24,15,18,5.985000134,17.05999947,15.81890011,20.79999924,25.44000053,16.04780006,9.43999958,10.5,100.3498993,48.09000015
2020-06-24 15:20:00-04:00,2020,06,24,15,20,5.994999886,17.09499931,15.8888998,20.85000038,25.47500038,16.05999947,9.470000267,10.53999996,100.6100006,48.29859924
2020-06-24 15:22:00-04:00,2020,06,24,15,22,5.985000134,17.05380058,15.82999992,20.80999947,25.41080093,16.03000069,9.458200455,10.48999977,100.5599976,48.20000076
2020-06-24 15:24:00-04:00,2020,06,24,15,24,5.987199783,17.01009941,15.85960007,20.80500031,25.40999985,16.04999924,9.470000267,10.51000023,100.4604034,48.26229858
2020-06-24 15:26:00-04:00,2020,06,24,15,26,5.985000134,17.04500008,15.875,20.82999992,25.43000031,16.02499962,9.460000038,10.54500008,100.5,48.38000107
2020-06-24 15:28:00-04:00,2020,06,24,15,28,5.960000038,17.01000023,15.81000042,20.78000069,25.37999916,16.00499916,9.43999958,10.50500011,100.2200012,48.11009979
2020-06-24 15:30:00-04:00,2020,06,24,15,30,5.965000153,17.02499962,15.80500031,20.77009964,25.37999916,16.01000023,9.444999695,10.51500034,100.1999969,48.11999893
2020-06-24 15:32:00-04:00,2020,06,24,15,32,5.960000038,17.00499916,15.77000046,20.70999908,25.38500023,15.98320007,9.449999809,10.48999977,100.1900024,48.11000061
2020-06-24 15:34:00-04:00,2020,06,24,15,34,5.965000153,17.02000046,15.81999969,20.72999954,25.38500023,16.01499939,9.43500042,10.47999954,100.25,48.21500015
2020-06-24 15:36:00-04:00,2020,06,24,15,36,5.980000019,17.01499939,15.83909988,20.72999954,25.39500046,16.02000046,9.454999924,10.51500034,100.25,48.32500076
2020-06-24 15:38:00-04:00,2020,06,24,15,38,5.96969986,17.00499916,15.80500031,20.71999931,25.36000061,16.00499916,9.444999695,10.50500011,100.1200027,48.18999863
2020-06-24 15:40:00-04:00,2020,06,24,15,40,5.965000153,17.01499939,15.81000042,20.71999931,25.32999992,15.98499966,9.430000305,10.48999977,100.1600037,48.32500076
2020-06-24 15:42:00-04:00,2020,06,24,15,42,5.980000019,17.03370094,15.84500027,20.73999977,25.375,16,9.444999695,10.51500034,100.25,48.38999939
2020-06-24 15:44:00-04:00,2020,06,24,15,44,5.96999979,17.01309967,15.82499981,20.73839951,25.36000061,15.9701004,9.444999695,10.51500034,100.2405014,48.31000137
2020-06-24 15:46:00-04:00,2020,06,24,15,46,5.985000134,17.05999947,15.84500027,20.79570007,25.39999962,15.99499989,9.454999924,10.52499962,100.2600021,48.47999954
2020-06-24 15:48:00-04:00,2020,06,24,15,48,5.994999886,17.05999947,15.84500027,20.85000038,25.42499924,15.99499989,9.470000267,10.55000019,100.4899979,48.56999969
2020-06-24 15:50:00-04:00,2020,06,24,15,50,5.974999905,17.01000023,15.81000042,20.78000069,25.36000061,15.98999977,9.420000076,10.5,100.2799988,48.43000031
2020-06-24 15:52:00-04:00,2020,06,24,15,52,5.954999924,16.92000008,15.79500008,20.67000008,25.29000092,15.98999977,9.425000191,10.43000031,99.91999817,48.33499908
2020-06-24 15:54:00-04:00,2020,06,24,15,54,5.960000038,16.92000008,15.77999973,20.68000031,25.29000092,15.98499966,9.449999809,10.43000031,100.0100021,48.34000015
2020-06-24 15:56:00-04:00,2020,06,24,15,56,5.960000038,16.95000076,15.85000038,20.73500061,25.32500076,15.9982996,9.475000381,10.43999958,100.0999985,48.49639893
2020-06-24 15:58:00-04:00,2020,06,24,15,58,5.945000172,16.92499924,15.85499954,20.62000084,25.27000046,16,9.460000038,10.43500042,99.95999908,48.44889832
2020-06-25 09:30:00-04:00,2020,06,25,09,30,5.860000134,16.19000053,14.55000019,20.05999947,25,15.22000027,9.260000229,10.10000038,99.23000336,45.34999847
2020-06-25 09:32:00-04:00,2020,06,25,09,32,5.859000206,16.28000069,15.18999958,19.96999931,24.76000023,15.38000011,9.300000191,10.13000011,99.13330078,46.29999924
2020-06-25 09:34:00-04:00,2020,06,25,09,34,5.840000153,16.42000008,15.31000042,20.05999947,24.72999954,15.51000023,9.265000343,10.13000011,99.44499969,46.33000183
2020-06-25 09:36:00-04:00,2020,06,25,09,36,5.847599983,16.45499992,15.35999966,20.07999992,24.76000023,15.56999969,9.289999962,10.14999962,99.44000244,46.43000031
2020-06-25 09:38:00-04:00,2020,06,25,09,38,5.820000172,16.42499924,15.39000034,20.06900024,24.72999954,15.61909962,9.324999809,10.10000038,99.68000031,46.63000107
2020-06-25 09:40:00-04:00,2020,06,25,09,40,5.849999905,16.53499985,15.60109997,20.09000015,24.85000038,15.77999973,9.354999542,10.17000008,99.94000244,47.25999832
2020-06-25 09:42:00-04:00,2020,06,25,09,42,5.824999809,16.44000053,15.28999996,19.94000053,24.68000031,15.55000019,9.31000042,10.06299973,99.47000122,46.61999893
2020-06-25 09:44:00-04:00,2020,06,25,09,44,5.829999924,16.39999962,15.25,19.73999977,24.64999962,15.46000004,9.279999733,10.05000019,99.34999847,46.40999985
2020-06-25 09:46:00-04:00,2020,06,25,09,46,5.855000019,16.43000031,15.43000031,19.88999939,24.68000031,15.56999969,9.324999809,10.10000038,99.44999695,46.68000031
2020-06-25 09:48:00-04:00,2020,06,25,09,48,5.869999886,16.46500015,15.42500019,19.94000053,24.72999954,15.65499973,9.399999619,10.17000008,99.37999725,46.71500015
2020-06-25 09:50:00-04:00,2020,06,25,09,50,5.872900009,16.54000092,15.36019993,19.96999931,24.75,15.66160011,9.404999733,10.19499969,99.51000214,46.70999908
2020-06-25 09:52:00-04:00,2020,06,25,09,52,5.90749979,16.71999931,15.72299957,20.13990021,24.82999992,15.89500046,9.444999695,10.28999996,99.40000153,47.45000076
2020-06-25 09:54:00-04:00,2020,06,25,09,54,5.925899982,16.79000092,15.88000011,20.28000069,24.87000084,16.10989952,9.47990036,10.35000038,99.79000092,47.90110016
2020-06-25 09:56:00-04:00,2020,06,25,09,56,5.920000076,16.65999985,15.71010017,20.11000061,24.82999992,15.9982996,9.460000038,10.32999992,99.79000092,47.36420059
2020-06-25 09:58:00-04:00,2020,06,25,09,58,5.914999962,16.72999954,15.84609985,20.25,24.88999939,16.02000046,9.5,10.34000015,99.55999756,47.77199936
2020-06-25 10:00:00-04:00,2020,06,25,10,00,5.922699928,16.77000046,15.85999966,20.28000069,24.88999939,16.01000023,9.5,10.34000015,99.75,47.86999893
2020-06-25 10:02:00-04:00,2020,06,25,10,02,5.954999924,16.77300072,15.80000019,20.29999924,24.97999954,16.03000069,9.529999733,10.40999985,100.0999985,47.89500046
2020-06-25 10:04:00-04:00,2020,06,25,10,04,5.974999905,16.88999939,15.93000031,20.31999969,25.01000023,16.07500076,9.550000191,10.43999958,100.0650024,48.31499863
2020-06-25 10:06:00-04:00,2020,06,25,10,06,5.985000134,16.88999939,15.91499996,20.37999916,25.00349998,16.07500076,9.555000305,10.44999981,100.1299973,47.95560074
2020-06-25 10:08:00-04:00,2020,06,25,10,08,5.954299927,16.74500084,15.78619957,20.27000046,24.93000031,15.93999958,9.529999733,10.39999962,99.89600372,47.80009842
2020-06-25 10:10:00-04:00,2020,06,25,10,10,5.945000172,16.76000023,15.77000046,20.20999908,24.87999916,15.92500019,9.520000458,10.36999989,100.1900024,47.70000076
2020-06-25 10:12:00-04:00,2020,06,25,10,12,5.974999905,16.92000008,15.89999962,20.27000046,24.96999931,16.03499985,9.569999695,10.38000011,100.0699997,48.06000137
2020-06-25 10:14:00-04:00,2020,06,25,10,14,5.960000038,16.96999931,15.99499989,20.34000015,25.02000046,16.06999969,9.569999695,10.38000011,100.2600021,48.47000122
2020-06-25 10:16:00-04:00,2020,06,25,10,16,5.974999905,16.94000053,16.04999924,20.41500092,25.01000023,16.13999939,9.56499958,10.3718996,100.1900024,48.58000183
2020-06-25 10:18:00-04:00,2020,06,25,10,18,5.985000134,16.86499977,16.01499939,20.44499969,25.00499916,16.125,9.585000038,10.34500027,100.1800003,48.5
2020-06-25 10:20:00-04:00,2020,06,25,10,20,5.977200031,16.79560089,15.85299969,20.31999969,24.97999954,16.02009964,9.56000042,10.27000046,100.1600037,48.20000076
2020-06-25 10:22:00-04:00,2020,06,25,10,22,5.989999771,16.88999939,16.01889992,20.40999985,25.10000038,16.17499924,9.579999924,10.28999996,100.3050003,48.63999939
2020-06-25 10:24:00-04:00,2020,06,25,10,24,5.994999886,16.87999916,16.01000023,20.43000031,25.10000038,16.20499992,9.600000381,10.31499958,100.3746033,48.81190109
2020-06-25 10:26:00-04:00,2020,06,25,10,26,5.980100155,16.88500023,15.98999977,20.38730049,25.03000069,16.13500023,9.585000038,10.35000038,100.3199997,48.56999969
2020-06-25 10:28:00-04:00,2020,06,25,10,28,5.989999771,16.84950066,15.96010017,20.42000008,25.04999924,16.12010002,9.600000381,10.36989975,100.3809967,48.36999893
2020-06-25 10:30:00-04:00,2020,06,25,10,30,6.019999981,16.87999916,16.02000046,20.43000031,25.13999939,16.17000008,9.609999657,10.35000038,100.3300018,48.38999939
2020-06-25 10:32:00-04:00,2020,06,25,10,32,6.005000114,16.85849953,15.98989964,20.35000038,25.125,16.15999985,9.614999771,10.36999989,100.3499985,48.43000031
2020-06-25 10:34:00-04:00,2020,06,25,10,34,5.965000153,16.70000076,15.76000023,20.12000084,25.01499939,16,9.539999962,10.26500034,100.0589981,47.73040009
2020-06-25 10:36:00-04:00,2020,06,25,10,36,5.949999809,16.67009926,15.72990036,20.02499962,25.01499939,15.93000031,9.510000229,10.20499992,100.0100021,47.68999863
2020-06-25 10:38:00-04:00,2020,06,25,10,38,5.947199821,16.58499908,15.59130001,19.93199921,24.96500015,15.88000011,9.460000038,10.15009975,99.93000031,47.43000031
2020-06-25 10:40:00-04:00,2020,06,25,10,40,5.939499855,16.57999992,15.5401001,19.89999962,24.94000053,15.78999996,9.399999619,10.11999989,99.91000366,47.30009842
2020-06-25 10:42:00-04:00,2020,06,25,10,42,5.925000191,16.53000069,15.52499962,19.90559959,24.875,15.75500011,9.390000343,10.14000034,99.94999695,47.22999954
2020-06-25 10:44:00-04:00,2020,06,25,10,44,5.901599884,16.54560089,15.57009983,19.85499954,24.82999992,15.74499989,9.359999657,10.13000011,100.0550003,47.29999924
2020-06-25 10:46:00-04:00,2020,06,25,10,46,5.90500021,16.57999992,15.66499996,19.87000084,24.87000084,15.79500008,9.399999619,10.11999989,100.2300034,47.54000092
2020-06-25 10:48:00-04:00,2020,06,25,10,48,5.919000149,16.61000061,15.68000031,19.86000061,24.87000084,15.80500031,9.399999619,10.125,100.3649979,47.45000076
2020-06-25 10:50:00-04:00,2020,06,25,10,50,5.894999981,16.42499924,15.55000019,19.82500076,24.79999924,15.76990032,9.397999763,10.15999985,100.0899963,47.15050125
2020-06-25 10:52:00-04:00,2020,06,25,10,52,5.909999847,16.48999977,15.54990005,19.88999939,24.85000038,15.71500015,9.409999847,10.18999958,100.0250015,47.15510178
2020-06-25 10:54:00-04:00,2020,06,25,10,54,5.894999981,16.43930054,15.48110008,19.81999969,24.80999947,15.64999962,9.399999619,10.13809967,99.81999969,47.06999969
2020-06-25 10:56:00-04:00,2020,06,25,10,56,5.880000114,16.42000008,15.5,19.79999924,24.82999992,15.64999962,9.390000343,10.11999989,99.73000336,47.15000153
2020-06-25 10:58:00-04:00,2020,06,25,10,58,5.889999866,16.40999985,15.56000042,19.84000015,24.87999916,15.68500042,9.399999619,10.13000011,99.58499908,47.27009964
2020-06-25 11:00:00-04:00,2020,06,25,11,00,5.914999962,16.45000076,15.68000031,19.89999962,24.91500092,15.79500008,9.430000305,10.17000008,99.63999939,47.49700165
2020-06-25 11:02:00-04:00,2020,06,25,11,02,5.911499977,16.35499954,15.60000038,19.86000061,24.93000031,15.69999981,9.420000076,10.14500046,99.47000122,47.18999863
2020-06-25 11:04:00-04:00,2020,06,25,11,04,5.909999847,16.39999962,15.56000042,19.85269928,24.95999908,15.65999985,9.399999619,10.11999989,99.25,47.09999847
2020-06-25 11:06:00-04:00,2020,06,25,11,06,5.900000095,16.29500008,15.47000027,19.82999992,24.89999962,15.60000038,9.390000343,10.09399986,99.19999695,46.82989883
2020-06-25 11:08:00-04:00,2020,06,25,11,08,5.909999847,16.25230026,15.47000027,19.86000061,24.95000076,15.57999992,9.369999886,10.10999966,99.23000336,46.84000015
2020-06-25 11:10:00-04:00,2020,06,25,11,10,5.896699905,16.2784996,15.44999981,19.80760002,24.93000031,15.52999973,9.347999573,10.07499981,99.22000122,46.63000107
2020-06-25 11:12:00-04:00,2020,06,25,11,12,5.906799793,16.28000069,15.47999954,19.87560081,24.88999939,15.54500008,9.390000343,10.11999989,99.24500275,46.75999832
2020-06-25 11:14:00-04:00,2020,06,25,11,14,5.920000076,16.34499931,15.51000023,19.90999985,24.87999916,15.59000015,9.404999733,10.17000008,99.45500183,46.80500031
2020-06-25 11:16:00-04:00,2020,06,25,11,16,5.914999962,16.31999969,15.50889969,19.89500046,24.85989952,15.52999973,9.390000343,10.18000031,99.30999756,46.75
2020-06-25 11:18:00-04:00,2020,06,25,11,18,5.940000057,16.42499924,15.69999981,19.98999977,24.93000031,15.71500015,9.414999962,10.23999977,99.48999786,47.45999908
2020-06-25 11:20:00-04:00,2020,06,25,11,20,5.929999828,16.38999939,15.67660046,20.02000046,24.88999939,15.72819996,9.409999847,10.22490025,99.56500244,47.36000061
2020-06-25 11:22:00-04:00,2020,06,25,11,22,5.920899868,16.37000084,15.64999962,20.01499939,24.90309906,15.67000008,9.369999886,10.18010044,99.51999664,47.40999985
2020-06-25 11:24:00-04:00,2020,06,25,11,24,5.909999847,16.37000084,15.63099957,19.97999954,24.875,15.64500046,9.359999657,10.15999985,99.54000092,47.31999969
2020-06-25 11:26:00-04:00,2020,06,25,11,26,5.914999962,16.36840057,15.625,19.94499969,24.87000084,15.62180042,9.359999657,10.14000034,99.48000336,47.27999878
2020-06-25 11:28:00-04:00,2020,06,25,11,28,5.90500021,16.35000038,15.59000015,19.90500069,24.86000061,15.58010006,9.350000381,10.11999989,99.35600281,47.26990128
2020-06-25 11:30:00-04:00,2020,06,25,11,30,5.900000095,16.35000038,15.59000015,19.88999939,24.87999916,15.57999992,9.367699623,10.10499954,99.43099976,47.31000137
2020-06-25 11:32:00-04:00,2020,06,25,11,32,5.91989994,16.38999939,15.64999962,19.93000031,24.89500046,15.60000038,9.385000229,10.14000034,99.52999878,47.47000122
2020-06-25 11:34:00-04:00,2020,06,25,11,34,5.900000095,16.30999947,15.52910042,19.88500023,24.79000092,15.50500011,9.350000381,10.09000015,99.19000244,47.08499908
2020-06-25 11:36:00-04:00,2020,06,25,11,36,5.885700226,16.27000046,15.52000046,19.86499977,24.76000023,15.50500011,9.329999924,10.05500031,99.19000244,47.03010178
2020-06-25 11:38:00-04:00,2020,06,25,11,38,5.885000229,16.25,15.48999977,19.86000061,24.76000023,15.44999981,9.324999809,10.04500008,99.14499664,47.08000183
2020-06-25 11:40:00-04:00,2020,06,25,11,40,5.889999866,16.26000023,15.51500034,19.86499977,24.80999947,15.46000004,9.329999924,10.06000042,99.23349762,47.11999893
2020-06-25 11:42:00-04:00,2020,06,25,11,42,5.87680006,16.22500038,15.46889973,19.85000038,24.73500061,15.48400021,9.329999924,10.05189991,98.97000122,47.02000046
2020-06-25 11:44:00-04:00,2020,06,25,11,44,5.886799812,16.28000069,15.57499981,19.92499924,24.78000069,15.5532999,9.345000267,10.10000038,99.125,47.31999969
2020-06-25 11:46:00-04:00,2020,06,25,11,46,5.889999866,16.29000092,15.61499977,19.94000053,24.78079987,15.56830025,9.399999619,10.10000038,99.26490021,47.43840027
2020-06-25 11:48:00-04:00,2020,06,25,11,48,5.885000229,16.27000046,15.59500027,19.86000061,24.75,15.55000019,9.404999733,10.10499954,99.30999756,47.32500076
2020-06-25 11:50:00-04:00,2020,06,25,11,50,5.894999981,16.36459923,15.625,19.92499924,24.80349922,15.58069992,9.43500042,10.13809967,99.46499634,47.47999954
2020-06-25 11:52:00-04:00,2020,06,25,11,52,5.889999866,16.35000038,15.59010029,19.95000076,24.82999992,15.57499981,9.458299637,10.14500046,99.46499634,47.46379852
2020-06-25 11:54:00-04:00,2020,06,25,11,54,5.889999866,16.35000038,15.60000038,19.94499969,24.86000061,15.56999969,9.479999542,10.13500023,99.62000275,47.47499847
2020-06-25 11:56:00-04:00,2020,06,25,11,56,5.900000095,16.40909958,15.68999958,19.95999908,24.87999916,15.67000008,9.489999771,10.14999962,99.62999725,47.68000031
2020-06-25 11:58:00-04:00,2020,06,25,11,58,5.900000095,16.37000084,15.68500042,19.97999954,24.85000038,15.61999989,9.484999657,10.13500023,99.76940155,47.58409882
2020-06-25 12:00:00-04:00,2020,06,25,12,00,5.889999866,16.36000061,15.64999962,19.93000031,24.82999992,15.5600996,9.43999958,10.11499977,99.73999786,47.54000092
2020-06-25 12:02:00-04:00,2020,06,25,12,02,5.914999962,16.39500046,15.69250011,19.98500061,24.90999985,15.60000038,9.43500042,10.14000034,99.97000122,47.68999863
2020-06-25 12:04:00-04:00,2020,06,25,12,04,5.914999962,16.40500069,15.72999954,20.04000092,24.92000008,15.57999992,9.43500042,10.14000034,99.91999817,47.68000031
2020-06-25 12:06:00-04:00,2020,06,25,12,06,5.929999828,16.41270065,15.80500031,20.04999924,24.96999931,15.65499973,9.420000076,10.14500046,99.94000244,47.9598999
2020-06-25 12:08:00-04:00,2020,06,25,12,08,5.914999962,16.39150047,15.77999973,20.02000046,24.94000053,15.6267004,9.420000076,10.10499954,99.94000244,47.93000031
2020-06-25 12:10:00-04:00,2020,06,25,12,10,5.914999962,16.35099983,15.72000027,19.97999954,24.93000031,15.64500046,9.393400192,10.09500027,99.79000092,47.90499878
2020-06-25 12:12:00-04:00,2020,06,25,12,12,5.913499832,16.37000084,15.74009991,19.94000053,24.92000008,15.65999985,9.380000114,10.09500027,99.66000366,47.86000061
2020-06-25 12:14:00-04:00,2020,06,25,12,14,5.914999962,16.36000061,15.80990028,20,24.94000053,15.75,9.375,10.10499954,99.76000214,48.01499939
2020-06-25 12:16:00-04:00,2020,06,25,12,16,5.925000191,16.38999939,15.81999969,20.02499962,24.95999908,15.78499985,9.380000114,10.11999989,99.93979645,48.06990051
2020-06-25 12:18:00-04:00,2020,06,25,12,18,5.920000076,16.40999985,15.88000011,20.03000069,24.94499969,15.81000042,9.385000229,10.10999966,99.86000061,48.04999924
2020-06-25 12:20:00-04:00,2020,06,25,12,20,5.929999828,16.42000008,15.85499954,19.97999954,24.95000076,15.77999973,9.369999886,10.10000038,99.79000092,47.96009827
2020-06-25 12:22:00-04:00,2020,06,25,12,22,5.929900169,16.44849968,15.86270046,19.97999954,24.97500038,15.80000019,9.395000458,10.10999966,99.98000336,48.05899811
2020-06-25 12:24:00-04:00,2020,06,25,12,24,5.936999798,16.41659927,15.85499954,19.96999931,24.96999931,15.83930016,9.404999733,10.11999989,100.0400009,48.02000046
2020-06-25 12:26:00-04:00,2020,06,25,12,26,5.914999962,16.37999916,15.71510029,19.88999939,24.90990067,15.72999954,9.385000229,10.06999969,99.95999908,47.69499969
2020-06-25 12:28:00-04:00,2020,06,25,12,28,5.914800167,16.3553009,15.70009995,19.87000084,24.875,15.69999981,9.390000343,10.07499981,100,47.65000153
2020-06-25 12:30:00-04:00,2020,06,25,12,30,5.909999847,16.33399963,15.68500042,19.86499977,24.87000084,15.63500023,9.380000114,10.06999969,99.95999908,47.55500031
2020-06-25 12:32:00-04:00,2020,06,25,12,32,5.920000076,16.35000038,15.76500034,19.93000031,24.93000031,15.71000004,9.390000343,10.09500027,100.0999985,47.68000031
2020-06-25 12:34:00-04:00,2020,06,25,12,34,5.920000076,16.31450081,15.72019958,19.89500046,24.88999939,15.72999954,9.399999619,10.09000015,100.0599976,47.59000015
2020-06-25 12:36:00-04:00,2020,06,25,12,36,5.920000076,16.29999924,15.71819973,19.93099976,24.89500046,15.68159962,9.409999847,10.13000011,100.1276016,47.52500153
2020-06-25 12:38:00-04:00,2020,06,25,12,38,5.936800003,16.37000084,15.81499958,19.96999931,24.97809982,15.75,9.420000076,10.15219975,100.25,47.87229919
2020-06-25 12:40:00-04:00,2020,06,25,12,40,5.929999828,16.32999992,15.78499985,19.94000053,24.94499969,15.77499962,9.409999847,10.13010025,100.1337967,47.75
2020-06-25 12:42:00-04:00,2020,06,25,12,42,5.960000038,16.37999916,15.84000015,19.95999908,24.97999954,15.85000038,9.409999847,10.15499973,100.2900009,47.89500046
2020-06-25 12:44:00-04:00,2020,06,25,12,44,5.954999924,16.37000084,15.82330036,19.95000076,25.06999969,15.83010006,9.420000076,10.15999985,100.4000015,47.96500015
2020-06-25 12:46:00-04:00,2020,06,25,12,46,5.958899975,16.36000061,15.83500004,19.95499992,25.06999969,15.85499954,9.420000076,10.18000031,100.4199982,47.92990112
2020-06-25 12:48:00-04:00,2020,06,25,12,48,5.945000172,16.35000038,15.81000042,19.94000053,24.98999977,15.84959984,9.414999962,10.17500019,100.3600006,47.84999847
2020-06-25 12:50:00-04:00,2020,06,25,12,50,5.940000057,16.31999969,15.77000046,19.92499924,24.98999977,15.79500008,9.399999619,10.14500046,100.3600006,47.79999924
2020-06-25 12:52:00-04:00,2020,06,25,12,52,5.945000172,16.32999992,15.74499989,19.87999916,25,15.78999996,9.399999619,10.125,100.3000031,47.88999939
2020-06-25 12:54:00-04:00,2020,06,25,12,54,5.95510006,16.35000038,15.78999996,19.90550041,25.04000092,15.84500027,9.390999794,10.125,100.3000031,47.85010147
2020-06-25 12:56:00-04:00,2020,06,25,12,56,5.952899933,16.35000038,15.79500008,19.88990021,25.01499939,15.84189987,9.399900436,10.13500023,100.2699966,47.86980057
2020-06-25 12:58:00-04:00,2020,06,25,12,58,5.949999809,16.34449959,15.7489996,19.88999939,24.97500038,15.81000042,9.399999619,10.13000011,100.25,47.74100113
